name,slug,type,ownership,street,postal_code,neighborhood,city_slug,city_name,phone,email,website,age_min_months,age_max_months,schedule,services,short_description,source_url,notes
Escola Bressol Municipal Alchemika,escola-bressol-municipal-alchemika-barcelona,escuela-infantil,publico,"Sant Antoni Maria Claret, 358 bis",08041,,barcelona,Barcelona,934356053,ebmalchemika@bcn.cat,http://barcelona.cat/ebmalchemika,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Alchemika es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Arrels,escola-bressol-municipal-arrels-barcelona,escuela-infantil,publico,"Degà Bahí, 88",08026,,barcelona,Barcelona,934460296,ebmarrels@bcn.cat,http://barcelona.cat/ebmarrels,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Arrels es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Cobi,escola-bressol-municipal-cobi-barcelona,escuela-infantil,publico,"Àlaba, 37",08005,,barcelona,Barcelona,932219032,ebmcobi@bcn.cat,http://barcelona.cat/ebmcobi,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Cobi es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Diagonal Mar,escola-bressol-municipal-diagonal-mar-barcelona,escuela-infantil,publico,"Josep Pla, 57",08019,,barcelona,Barcelona,933036299,ebmdiagonalmar@bcn.cat,http://barcelona.cat/ebmdiagonalmar,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Diagonal Mar es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Dolors Canals,escola-bressol-municipal-dolors-canals-barcelona,escuela-infantil,publico,"Perú, 251-267",08020,,barcelona,Barcelona,933071011,ebmdolorscanals@bcn.cat,http://barcelona.cat/ebmdolorscanals,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Dolors Canals es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal El Bressol del Poblenou,escola-bressol-municipal-el-bressol-del-poblenou-barcelona,escuela-infantil,publico,"Perú, 135",08018,,barcelona,Barcelona,933079714,ebmelbressoldelpoblenou@bcn.cat,http://barcelona.cat/ebmelbressoldelpoblenou,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal El Bressol del Poblenou es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal El Clot de la Mel,escola-bressol-municipal-el-clot-de-la-mel-barcelona,escuela-infantil,publico,"Andrade, 3 interior",08018,,barcelona,Barcelona,934982143,ebmelclotdelamel@bcn.cat,http://barcelona.cat/ebmelclotdelamel,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal El Clot de la Mel es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal El Gronxador,escola-bressol-municipal-el-gronxador-barcelona,escuela-infantil,publico,"Rambla Prim, 215",08020,,barcelona,Barcelona,932783828,ebmelgronxador@bcn.cat,http://barcelona.cat/ebmelgronxador,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal El Gronxador es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal El Xalet de la Paperera,escola-bressol-municipal-el-xalet-de-la-paperera-barcelona,escuela-infantil,publico,"Plaça de Julio González, 14",08005,,barcelona,Barcelona,932214100,ebmelxaletdelapaperera@bcn.cat,http://barcelona.cat/ebmelxaletdelapaperera,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal El Xalet de la Paperera es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Júpiter,escola-bressol-municipal-jupiter-barcelona,escuela-infantil,publico,"Lope de Vega, 78",08005,,barcelona,Barcelona,933036300,ebmjupiter@bcn.cat,http://barcelona.cat/ebmjupiter,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Júpiter es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal La Farinera,escola-bressol-municipal-la-farinera-barcelona,escuela-infantil,publico,"Hernán Cortés, 2",08018,,barcelona,Barcelona,932700693,ebmlafarinera@bcn.cat,http://barcelona.cat/ebmlafarinera,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal La Farinera es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal La Mar Xica,escola-bressol-municipal-la-mar-xica-barcelona,escuela-infantil,publico,"Carmen Amaya, 2",08005,,barcelona,Barcelona,932211969,ebmlamarxica@bcn.cat,http://barcelona.cat/ebmlamarxica,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal La Mar Xica es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal La Verneda de Sant Martí,escola-bressol-municipal-la-verneda-de-sant-marti-barcelona,escuela-infantil,publico,"Josep Miret, 22",08020,,barcelona,Barcelona,932780050,ebmlavernedadesantmarti@bcn.cat,http://barcelona.cat/ebmlavernedadesantmarti,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal La Verneda de Sant Martí es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal L'Aliança,escola-bressol-municipal-lalianca-barcelona,escuela-infantil,publico,"Llull, 163",08005,,barcelona,Barcelona,934856700,ebmlalianca@bcn.cat,http://barcelona.cat/ebmlalianca,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal L'Aliança es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal L'Estació,escola-bressol-municipal-lestacio-barcelona,escuela-infantil,publico,"Fluvià, 253",08020,,barcelona,Barcelona,933033791,ebmlestacio@bcn.cat,http://barcelona.cat/ebmlestacio,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal L'Estació es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Margalló,escola-bressol-municipal-margallo-barcelona,escuela-infantil,publico,"Concili de Trento, 249",08020,,barcelona,Barcelona,933133118,ebmmargallo@bcn.cat,http://barcelona.cat/ebmmargallo,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Margalló es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Pere Calafell,escola-bressol-municipal-pere-calafell-barcelona,escuela-infantil,publico,"Andrade, 184-196",08020,,barcelona,Barcelona,932565763,ebmperecalafell@bcn.cat,http://barcelona.cat/ebmperecalafell,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Pere Calafell es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sant Martí, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Llar D'infants El Vuit,llar-dinfants-el-vuit-barcelona,escuela-infantil,publico,"Via Trajana, 24",08020,,barcelona,Barcelona,933052206,,http://www.xtec.cat/centres/a8047871,0,36,,,"Llar D'infants El Vuit es una escuela infantil de titularidad pública (Departament d'Educació de la Generalitat de Catalunya), situada en el distrito de Sant Martí, Barcelona. Atiende el primer ciclo de educación infantil (0 a 3 años). Los datos de contacto y ubicación provienen del Registre de Centres Docents de la Generalitat de Catalunya.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar D'infants L'airet,llar-dinfants-lairet-barcelona,escuela-infantil,publico,"Carrer de Pedrosa, s/n",08033,,barcelona,Barcelona,933548561,,https://agora.xtec.cat/ll-airet-bcn/,0,36,,,"Llar D'infants L'airet es una escuela infantil de titularidad pública (Departament d'Educació de la Generalitat de Catalunya), situada en el distrito de Nou Barris, Barcelona. Atiende el primer ciclo de educación infantil (0 a 3 años). Los datos de contacto y ubicación provienen del Registre de Centres Docents de la Generalitat de Catalunya.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar D'infants La Gavina,llar-dinfants-la-gavina-barcelona,escuela-infantil,publico,"Carrer de Concòrdia, 82",08004,,barcelona,Barcelona,933292051,,http://www.xtec.cat/centres/a8047856,0,36,,,"Llar D'infants La Gavina es una escuela infantil de titularidad pública (Departament d'Educació de la Generalitat de Catalunya), situada en el distrito de Sants-Montjuïc, Barcelona. Atiende el primer ciclo de educación infantil (0 a 3 años). Los datos de contacto y ubicación provienen del Registre de Centres Docents de la Generalitat de Catalunya.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
